iso_alpha_3,year,frac_trns_mtkm_dem_freight_water_borne,frac_trns_mtkm_dem_freight_road_heavy_freight,frac_trns_mtkm_dem_freight_rail_freight,frac_trns_mtkm_dem_freight_aviation
MNE,2011,0.1304075022120989,0.6209881057718994,0.24839524230875978,0.00020914970724177835
MNE,2012,0.13039121265322748,0.6563316073149034,0.21294314370661308,0.00033403632525621276
MNE,2013,0.1303970371822034,0.6039707729950895,0.2653428082196,0.00028938160310711374
MNE,2014,0.13040472429349706,0.680197481654352,0.18916734696896179,0.00023044708318918338
MNE,2015,0.13040901749031167,0.6761949055053198,0.19319854443009138,0.00019753257427723963
MNE,2016,0.1304204969524704,0.6604986540940561,0.2089713255890799,0.00010952336439356242
MNE,2017,0.13041145613500396,0.5993173535615992,0.270092354005094,0.0001788362983027812
MNE,2018,0.3889590380436237,0.014631016648787963,0.5964038582098533,6.087097734964718e-06
MNE,2019,0.38896208330776916,0.014622470719215838,0.596408527922518,6.918050497055516e-06
MNE,2020,0.3889661915587697,0.01461380488394806,0.5964148271351337,5.176422148428667e-06
MNG,2011,0.10790366656024675,0.7265513548199802,0.16545228876374096,9.268985603215391e-05
MNG,2012,0.10790048335083868,0.7265299211895109,0.16544740775485328,0.00012218770479709116
MNG,2013,0.10790143783877676,0.7265363481621392,0.16544887138516498,0.00011334261391900946
MNG,2014,0.10789557841271007,0.7264968947115624,0.16543988689441325,0.00016763998131419548
MNG,2015,0.10790300253310149,0.7265468837035616,0.1654512705263934,9.884323694363344e-05
MNG,2016,0.10790278947201826,0.7265454490805896,0.1654509438562568,0.00010081759113531541
MNG,2017,0.10790235141246876,0.7265424994897329,0.1654502721448953,0.0001048769529031182
MNG,2018,0.10790312117283177,0.7265476825995696,0.16545145245584147,9.77437717570095e-05
MNG,2019,0.10790373256319435,0.7265517993245042,0.16545238998591966,9.207812638161686e-05
MNG,2020,0.10791182427848356,0.7266062834270405,0.165464797198822,1.7095095653959652e-05
MOZ,2011,0.10790048089781734,0.7265299047271044,0.1654474040887231,0.00012221028635512552
MOZ,2012,0.10790561846768675,0.7265644977258706,0.16545528163933884,7.460216710386898e-05
MOZ,2013,0.10790402917032335,0.7265537964195848,0.16545284471568059,8.93296944112081e-05
MOZ,2014,0.10790485088088485,0.7265593291854447,0.16545410469011418,8.171524355627584e-05
MOZ,2015,0.10790564916562864,0.7265647044155159,0.1654553287297987,7.4317689056599e-05
MOZ,2016,0.10790638651657142,0.7265696691868725,0.1654564593748264,6.748492172973862e-05
MOZ,2017,0.10790767257960102,0.7265783285776705,0.16545843122623338,5.556761649517288e-05
MOZ,2018,0.10790551811725581,0.7265638218851218,0.16545512775131935,7.553224630308098e-05
MOZ,2019,0.10790268776930526,0.7265447642427777,0.16545078789369538,0.00010176009422164232
MOZ,2020,0.10790941454492664,0.726590057960783,0.16546110233367162,3.9425160618650246e-05
MRT,2011,0.10791347123430688,0.7266173730417311,0.16546732262860103,1.833095360982537e-06
MRT,2012,0.10791347115875219,0.7266173723951771,0.16546732245922455,1.8339868462684515e-06
MRT,2013,0.1079134710430818,0.7266173716566988,0.1654673222010453,1.8350991742006803e-06
MRT,2014,0.10791347088381958,0.726617370672228,0.16546732204471545,1.8363992368928215e-06
MRT,2015,0.10791347073532004,0.7266173696354193,0.16546732175896192,1.8378702987028964e-06
MRT,2016,0.1079134703112666,0.7266173668039705,0.16546732112718887,1.8417575739673375e-06
MRT,2017,0.10791346988873206,0.7266173638476505,0.16546732043684817,1.8458267690363652e-06
MRT,2018,0.10791346940575389,0.7266173607584108,0.16546731976877518,1.8500670599564236e-06
MRT,2019,0.10791346895110886,0.7266173575668436,0.16546731899976946,1.8544822779893366e-06
MRT,2020,0.10791346844138815,0.7266173541942644,0.165467318299046,1.8590653015255796e-06
MUS,2011,0.10768070087364687,0.7250500525669973,0.16511040797070853,0.0021588385886472535
MUS,2012,0.10768932249850355,0.7251081048192285,0.1651236277786641,0.0020789449036039106
MUS,2013,0.1076905601065421,0.7251164381190164,0.16512552554089172,0.002067476233549748
MUS,2014,0.10766341660810544,0.7249336717742376,0.1650839055130254,0.0023190061046315896
MUS,2015,0.1076953651841175,0.7251487922605006,0.16513289324076127,0.0020229493146206802
MUS,2016,0.10771059149646675,0.7252513161017414,0.16515624024351844,0.0018818521582735323
MUS,2017,0.10766100117390616,0.7249174078692686,0.16508020175062504,0.002341389206200231
MUS,2018,0.10761307717855995,0.7245947195259521,0.16500671838813138,0.002785484907356726
MUS,2019,0.10763927735120073,0.7247711342250536,0.16504689193692088,0.00254269648682496
MUS,2020,0.10783394302454893,0.7260818830279948,0.16534537925272458,0.0007387946947314983
MWI,2011,0.1079129515157821,0.7266138734019955,0.16546652567146716,6.649410755297881e-06
MWI,2012,0.10791322318042938,0.7266157027169419,0.16546694214221258,4.1319604161890755e-06
MWI,2013,0.10791366135507849,0.7266186532100453,0.16546761410120067,7.133367569885893e-08
MWI,2014,0.10791366138397321,0.7266186532763423,0.1654676141419992,7.119768510228223e-08
MWI,2015,0.10791366142645402,0.7266186535546771,0.16546761415785283,7.086101601250853e-08
MWI,2016,0.10791365891406458,0.7266186366534495,0.16546761040406965,9.402841632995225e-08
MWI,2017,0.10791365381002523,0.7266186023857419,0.1654676025736107,1.412306220104025e-07
MWI,2018,0.10791365380480597,0.726618602328145,0.16546760248077622,1.4138627280724143e-07
MWI,2019,0.1079136655975306,0.7266186816891719,0.16546762064967938,3.20636183038992e-08
MWI,2020,0.10791366893800944,0.7266187041973686,0.16546762574057394,1.1240481840742314e-09
MYS,2011,0.13608232900882442,0.6514911067745106,0.20865957108388794,0.0037669931327770022
MYS,2012,0.13530068063706088,0.6541259765729811,0.2074610436018671,0.0031122991880909176
MYS,2013,0.13450721469671265,0.6560094071462166,0.2062443958213508,0.0032389823357201336
MYS,2014,0.1338457367172437,0.657835794924902,0.20523012969600116,0.003088338661853168
MYS,2015,0.13330837706611862,0.6596201692150807,0.2044061781326175,0.0026652755861831636
MYS,2016,0.1330426441782845,0.6615050693304262,0.20399872106494224,0.0014535654263470215
MYS,2017,0.13262103112289955,0.662274841762095,0.2033522476896762,0.0017518794253291979
MYS,2018,0.13230142903942083,0.6632738591365874,0.20286219116312124,0.0015625206608706303
MYS,2019,0.13199003778198654,0.6641086773326879,0.20238472459171297,0.0015165602936126929
MYS,2020,0.1317788641006153,0.6652985427551028,0.20206092498241018,0.0008616681618716043
NAM,2011,0.10791274305819216,0.7266124699425056,0.165466206049818,8.580949484358185e-06
NAM,2012,0.107912484584089,0.7266107295542816,0.1654658096527718,1.0976208857557286e-05
NAM,2013,0.10791276877534414,0.7266126431316755,0.16546624549002859,8.342602951723634e-06
NAM,2014,0.10786811054683304,0.7263119443282025,0.16539776948467072,0.0004221756402939236
NAM,2015,0.10787360205052639,0.7263489205201047,0.16540618977894997,0.0003712876504189953
NAM,2016,0.10788574934384085,0.7264307123622353,0.16542481561720013,0.0002587226767236198
NAM,2017,0.10788422348358262,0.726420438178492,0.16542247601962812,0.00027286231829742034
NAM,2018,0.10787875666960008,0.726383628218186,0.16541409354610884,0.000323521566105082
NAM,2019,0.1079044917803778,0.7265569113417517,0.16545355408378723,8.50427940833502e-05
NAM,2020,0.10791148888414892,0.7266040252034669,0.1654642829170183,2.0202995365765075e-05
NCL,2011,0.1308957515367461,0.6509483480085413,0.20070681901245346,0.01744908144225915
NCL,2012,0.13118539495388956,0.6502030173099779,0.20115093893984243,0.017460648796290286
NCL,2013,0.13147289451162822,0.6494630825272477,0.20159177156343033,0.017472251397693872
NCL,2014,0.131766089000137,0.648709009942502,0.20204133647529343,0.01748356458206757
NCL,2015,0.13217658625859674,0.6476627028325962,0.20267076557550712,0.01748994533329999
NCL,2016,0.13280389920970667,0.6460657346273214,0.20363264544650114,0.017497720716470738
NCL,2017,0.13342872327529268,0.6444751349725433,0.20459070903883902,0.017505432713325202
NCL,2018,0.1340512009221757,0.6428905480080033,0.2055451747556773,0.017513076314143877
NCL,2019,0.13467110728667323,0.6413125328683158,0.20649569785204672,0.01752066199296433
NCL,2020,0.1352882647480661,0.6397415310453112,0.2074420059491098,0.017528198257512954
NER,2011,0.10791183121641561,0.7266063300995758,0.16546480791332374,1.7030770684777373e-05
NER,2012,0.10791155478579376,0.7266044688384367,0.16546438404320096,1.9592332568789417e-05
NER,2013,0.10791211106194255,0.7266082144775121,0.16546523690731724,1.4437553228109842e-05
NER,2014,0.10791183399832607,0.7266063489950726,0.16546481211830147,1.7004888300062266e-05
NER,2015,0.10791183402035497,0.7266063490864166,0.1654648121324912,1.7004760737213727e-05
NER,2016,0.10791183405749002,0.7266063493311171,0.16546481220011644,1.7004411276629068e-05
NER,2017,0.10791183352284274,0.7266063457427395,0.16546481142395722,1.7009310460496432e-05
NER,2018,0.1079118324122702,0.7266063383094545,0.16546480976564948,1.7019512625861862e-05
NER,2019,0.10791183066810679,0.7266063266038394,0.16546480708151715,1.7035646536627514e-05
NER,2020,0.1079118282524597,0.72660631036095,0.1654648032659556,1.7058120634619405e-05
NGA,2011,0.12740518032015427,0.6772250116422921,0.1953546098448908,1.5198192662683842e-05
NGA,2012,0.1269760357269456,0.6783130714143745,0.19469658801096887,1.4304847711115177e-05
NGA,2013,0.1266038326070246,0.6792591075554079,0.19412587664576883,1.1183191798745971e-05
NGA,2014,0.12628004596189324,0.6800799816986831,0.19362940388909874,1.0568450324902562e-05
NGA,2015,0.12599704618180607,0.6807871387566463,0.1931954708339764,2.034422757128505e-05
NGA,2016,0.12619643206005504,0.6802833752201423,0.19350119577824368,1.8996941559067278e-05
NGA,2017,0.12638724045087735,0.6798023992870488,0.19379376869134526,1.65915707284551e-05
NGA,2018,0.12656952288750092,0.6793428827636693,0.19407326836959812,1.4325979231742824e-05
NGA,2019,0.1267450188256542,0.678911337430681,0.19434236224104703,1.2815026177687286e-06
NGA,2020,0.12738827390672527,0.6772825559723548,0.19532868661316075,4.835077591724114e-07
NIC,2011,0.10727958397579489,0.7223491987809942,0.16449536207493487,0.005875855168275883
NIC,2012,0.10728076816175036,0.7223571722394938,0.16449717781434287,0.00586488178441291
NIC,2013,0.10728196782729128,0.7223652500441788,0.16449901732101163,0.005853764807518244
NIC,2014,0.10728317949637357,0.7223734086460809,0.16450087528617566,0.005842536571369812
NIC,2015,0.10728440309504113,0.7223816475278327,0.16450275136995113,0.005831198007174985
NIC,2016,0.10728628440247566,0.722394315051124,0.16450563606784152,0.005813764478558852
NIC,2017,0.10728821425940091,0.7224073093448559,0.16450859520130207,0.005795881194441363
NIC,2018,0.10729018787637079,0.7224205983470775,0.16451162138460534,0.0057775923919463155
NIC,2019,0.10729220059118451,0.7224341506124855,0.16451470757582828,0.005758941220501802
NIC,2020,0.10729424633975511,0.7224479253239152,0.16451784444849618,0.005739983887833615
NLD,2011,0.14324813012008467,0.7851275576698564,0.03589868567017474,0.03572562653988414
NLD,2012,0.14387215054310998,0.7859696177896269,0.035446774990923496,0.03471145667633954
NLD,2013,0.14341676255026992,0.7915814869128022,0.03339162492595351,0.03161012561097452
NLD,2014,0.14335887217426346,0.7916562521968231,0.03370202968623206,0.031282845942681464
NLD,2015,0.14364419075149903,0.791848978339014,0.03566519098799047,0.028841639921496475
NLD,2016,0.14397365504852383,0.7946461765420196,0.03579759229417885,0.0255825761152777
NLD,2017,0.14329886528364463,0.7902402239058964,0.03487956106416572,0.03158134974629324
NLD,2018,0.14344855426868217,0.7864752425376663,0.03813009373560157,0.03194610945804987
NLD,2019,0.14341497622904828,0.7890257110662974,0.03755522413158667,0.03000408857306785
NLD,2020,0.14412976451024206,0.790472726699928,0.03641258646790717,0.028984922321922808
NOR,2011,0.32662889619850005,0.6109307129621242,0.052894049615470735,0.009546341223905004
NOR,2012,0.33702137621014244,0.6034739307778537,0.05042440038364021,0.009080292628363604
NOR,2013,0.309632200955405,0.6327477590326149,0.04868143223936349,0.008938607772616599
NOR,2014,0.31354141423372434,0.6287239874082865,0.04912802618020226,0.008606572177786945
NOR,2015,0.3378653583848729,0.6063386812431265,0.047379180330416465,0.008416780041584132
NOR,2016,0.29716424875578634,0.641807028890278,0.05221818914292017,0.00881053321101556
NOR,2017,0.3074925588919955,0.6320257230880522,0.05215457987000553,0.008327138149946798
NOR,2018,0.29618415385157154,0.6426076760888565,0.05265319231554446,0.008554977744027576
NOR,2019,0.27817692145682016,0.6576974980829426,0.05119651645428251,0.012929064005954626
NOR,2020,0.2496033060576228,0.6936410819570829,0.05284174244858503,0.003913869536709246
NPL,2011,0.10790478032186562,0.726558854239186,0.16545399654008802,8.23688988602784e-05
NPL,2012,0.10790580953709372,0.7265657842484502,0.16545557468589686,7.283152855928782e-05
NPL,2013,0.10790585006049444,0.7265660570521916,0.16545563680303363,7.24560842805796e-05
NPL,2014,0.10790745160364791,0.7265768408254535,0.16545809246644247,5.761510445611166e-05
NPL,2015,0.1079075581277549,0.7265775580543908,0.16545825574512615,5.662807272811522e-05
NPL,2016,0.10790710923049816,0.7265745354381654,0.16545756751905102,6.078781228527529e-05
NPL,2017,0.1079075751686485,0.7265776727824489,0.1654582819648298,5.647008407274513e-05
NPL,2018,0.10790190691574432,0.7265395066194066,0.16544959055896108,0.00010899590588801583
NPL,2019,0.10790591591170816,0.7265665004213842,0.16545573770998925,7.184595691843001e-05
NPL,2020,0.10789556711640293,0.7264968186981485,0.1654398695948229,0.00016774459062560617
NZL,2011,0.12849773286786964,0.7871590006052904,0.06949255184717373,0.014850714679666198
NZL,2012,0.12838358786332438,0.7789880146520054,0.07690257114650037,0.015725826338169924
NZL,2013,0.12846547377637532,0.7808413394302313,0.07559515233687815,0.015098034456515233
NZL,2014,0.12848028308361753,0.7891682449565647,0.06736697564087206,0.014984496318945746
NZL,2015,0.12815111016957917,0.7884490217450358,0.06589171270367275,0.017508155381712288
NZL,2016,0.128039837851171,0.7911509554649341,0.06244796359752575,0.01836124308636942
NZL,2017,0.1279571904918152,0.8015988321787936,0.05144910447122295,0.018994872858168282
NZL,2018,0.12802584764926603,0.7957853919965042,0.05772025899860264,0.018468501355626974
NZL,2019,0.12830963639589948,0.7940913331271032,0.06130624284556007,0.01629278763143723
NZL,2020,0.12906188332365,0.8042320308001301,0.056180524690869996,0.01052556118534987
OMN,2011,0.12622446421551953,0.6790055992262358,0.19354417849710553,0.0012257580611391072
OMN,2012,0.12335313665254884,0.685930597898721,0.18914147616568064,0.0015747892830495094
OMN,2013,0.12102025250395583,0.6918951981242204,0.18556438719694435,0.0015201621748795891
OMN,2014,0.11899502520009123,0.6969019486985848,0.182459038621369,0.0016439874799550657
OMN,2015,0.11715633352598219,0.7010372008244629,0.17963971140650603,0.002166754243048795
OMN,2016,0.11753003793157804,0.6999870974363566,0.18021272479994518,0.002270139832120272
OMN,2017,0.11787428946179221,0.6990299856336487,0.18074057722528905,0.0023551476792699985
OMN,2018,0.11814308907272143,0.6979059278428936,0.18115273655624411,0.0027982465281409467
OMN,2019,0.11839555205161055,0.6969217096193584,0.18153984650131127,0.0031428918277198055
OMN,2020,0.1190051305378153,0.6982286436606624,0.18247453346884357,0.0002916923326787667
PAK,2011,0.22853556930104846,0.42047197483929977,0.35042120637674656,0.0005712494829051554
PAK,2012,0.22276498253317964,0.4351557348292954,0.3415729730995525,0.0005063095379723752
PAK,2013,0.21789296836995092,0.4475236143019377,0.33410255162104285,0.00048086570706857917
PAK,2014,0.2138015719837615,0.4580556742023502,0.3278290771133052,0.0003136767005829407
PAK,2015,0.21030264723249073,0.46696999785507715,0.32246405919522714,0.00026329571720490856
PAK,2016,0.20841855849637853,0.4717660754749077,0.3195751229821435,0.00024024304657031757
PAK,2017,0.20677668945703742,0.47588527149481297,0.3170575905530818,0.00028044849506775815
PAK,2018,0.20541399689088183,0.47934566512742743,0.3149681285159651,0.00027220946572575563
PAK,2019,0.20427925874790248,0.48226088620955554,0.3132281967387809,0.00023165830376097754
PAK,2020,0.20334324983700153,0.4847531264518698,0.31179298307570935,0.00011064063541939081
PAN,2011,0.16939265025734201,0.5697881252346997,0.25973539721264044,0.0010838272953177775
PAN,2012,0.1617423208478277,0.5890853142475176,0.24800489208356838,0.0011674728210863598
PAN,2013,0.15537263931695636,0.6044264629737147,0.23823804703239684,0.0019628506769321717
PAN,2014,0.1502259522065718,0.6177915197214989,0.23034645991181216,0.0016360681601172336
PAN,2015,0.14587135847792335,0.6290880670144351,0.22366941629521908,0.0013711582124226209
PAN,2016,0.1440323495671801,0.6337449633659903,0.2208496027568199,0.001373084310009773
PAN,2017,0.14245448506447053,0.6386326111601601,0.21843021046733643,0.0004826933080328993
PAN,2018,0.14083941550974904,0.642546188572136,0.21595377050272938,0.0006606254153856087
PAN,2019,0.13931125835626038,0.6461398404110525,0.21361059617264858,0.0009383050600383654
PAN,2020,0.1379419121929887,0.6498421030593018,0.21151093199724416,0.0007050527504653545
PER,2011,0.16792200632182278,0.5742314457379593,0.2574804096684099,0.0003661382718080502
PER,2012,0.16343513027098355,0.5855861175221481,0.25060053310488106,0.00037821910198722607
PER,2013,0.15969683332362838,0.5944868506244841,0.2448684777779922,0.0009478382738951164
PER,2014,0.1567800481116912,0.6020532846118792,0.24039607374342606,0.0007705935330036101
PER,2015,0.15441141067793726,0.6080264148297807,0.2367641630459608,0.0007980114463212497
PER,2016,0.15470505376613133,0.6074234758504409,0.2372144157731486,0.0006570546102792823
PER,2017,0.1551018882251509,0.606334144432244,0.23782289519435876,0.0007410721482463002
PER,2018,0.15557244278928753,0.6051622800787505,0.23854441228764617,0.0007208648443159395
PER,2019,0.15597474482990545,0.6040934864080129,0.23916127546471708,0.0007704932973645726
PER,2020,0.15633842212980756,0.6037277426647483,0.23971891389523367,0.00021492131021054171
PHL,2011,0.22633204766981826,0.4252322805177133,0.34704247310953057,0.0013931987029378698
PHL,2012,0.2208938135107354,0.4389336118871834,0.33870384731702874,0.001468727285052379
PHL,2013,0.21638427697726662,0.45098817208012554,0.33178922461095733,0.0008383263316506293
PHL,2014,0.21218296666918923,0.4610761675410023,0.32534721555942353,0.001393650230384969
PHL,2015,0.20854127098372313,0.47032175493567635,0.3197632821250491,0.001373691955551641
PHL,2016,0.20293315547248741,0.48451005548681325,0.31116417168679283,0.0013926173539063522
PHL,2017,0.19814142310108104,0.496579380435098,0.3038168486385236,0.0014623478252972126
PHL,2018,0.19403157085033035,0.5069408647602887,0.29751507536415334,0.0015124890252276135
PHL,2019,0.19048635297194633,0.5158638233402281,0.29207907441011494,0.0015707492777106294
PHL,2020,0.18761712492260071,0.5241277775584521,0.287679591494803,0.0005755060241442023
PNG,2011,0.10787158987066589,0.7263353718749304,0.16540310443121947,0.0003899338231842713
PNG,2012,0.10787657204518533,0.7263689184512387,0.16541074383555587,0.00034376566802020507
PNG,2013,0.10787131538740666,0.7263335237044724,0.1654026836419907,0.0003924772661302456
PNG,2014,0.10787065060586343,0.7263290474931725,0.16540166428062347,0.00039863762034035783
PNG,2015,0.10787858166682358,0.7263824498717305,0.16541382519949624,0.00032514326194948734
PNG,2016,0.10787925987437055,0.7263870163957675,0.1654148650869693,0.0003188586428926251
PNG,2017,0.10787636300909859,0.726367510928719,0.1654104233381732,0.00034570272400918673
PNG,2018,0.10787414453203795,0.726352573199697,0.16540702158117515,0.000366260687089906
PNG,2019,0.10787467163677555,0.7263561223260248,0.16540782989958372,0.0003613761376160039
PNG,2020,0.10785982378957276,0.7262561468427393,0.16538506309935672,0.0004989662683313707
POL,2011,0.13042693449797557,0.7874733554998041,0.08203954115336634,6.0168848854030785e-05
POL,2012,0.13041705827222116,0.7970831516242655,0.0723639035238757,0.00013588657963766238
POL,2013,0.1304175354607271,0.8005491441693873,0.0689010922354601,0.00013222813442555448
POL,2014,0.13041360641823133,0.8021566180298172,0.06726742475839166,0.00016235079355978666
POL,2015,0.13041539485249065,0.8039121078641548,0.06552385781911617,0.00014863946423847318
POL,2016,0.13041066674666768,0.8092021428049612,0.060202302172823505,0.00018488827554764733
POL,2017,0.1304044295567977,0.8118749199819482,0.05748794373003651,0.0002327067312176637
POL,2018,0.13040044129299042,0.8117430270726147,0.05759324821398817,0.000263283420406803
POL,2019,0.13039559968114658,0.8177188423907794,0.051585155483531236,0.00030040244454287225
POL,2020,0.13041954781184198,0.8270037695523618,0.04245988252658476,0.00011680010921151523
PRI,2011,0.1201261702968293,0.6915931418693528,0.18419346115337554,0.0040872266804424014
PRI,2012,0.11901566711656245,0.6945153348857847,0.18249068960524892,0.003978308392403926
PRI,2013,0.11799698726407011,0.6971961465186534,0.18092871379761985,0.0038781524196567015
PRI,2014,0.11702186978932072,0.6997610720603001,0.17943353366293754,0.003783524487441564
PRI,2015,0.11611277713650114,0.702152110364433,0.17803959162955776,0.003695520869508152
PRI,2016,0.11666423636559169,0.7006930870763988,0.17888516238579355,0.0037575141722160977
PRI,2017,0.11721378285835968,0.6992376505130588,0.17972780040047565,0.0038207662281057628
PRI,2018,0.11768781798510866,0.6979767501589542,0.18045465421504847,0.003880777640888766
PRI,2019,0.11845781336969383,0.6959464798461168,0.1816353138557742,0.0039603929284151625
PRI,2020,0.1194752916432312,0.6932716063067982,0.18319544717473193,0.0040576548752386836
PRT,2011,0.12993191363295867,0.8410558381134166,0.025156919439641292,0.003855328813983409
PRT,2012,0.12991516331772418,0.8360389993805545,0.03006208940427338,0.003983747897448124
PRT,2013,0.13000576475874717,0.8431270295931865,0.023578068798461277,0.0032891368496049803
PRT,2014,0.12992921033722946,0.8390924528860668,0.027102282695462845,0.003876054081240889
PRT,2015,0.1298857846360625,0.8333433861655695,0.032561844741513905,0.004208984456854167
PRT,2016,0.12994212710301803,0.8359964765131993,0.030284370840254333,0.0037770255435281693
PRT,2017,0.12979181094930223,0.8332360500839602,0.03204268957805474,0.004929449388682776
PRT,2018,0.12971839854832445,0.8301700673476203,0.03461925654971516,0.005492277554340197
PRT,2019,0.12953841028715515,0.8319024776741225,0.03168692432556273,0.006872187713159514
PRT,2020,0.12984414413673043,0.8267832894765254,0.03884433810167759,0.004528228285066703
PRY,2011,0.10791139401268245,0.7266033863393941,0.16546413744811023,2.108219981324653e-05
PRY,2012,0.1079114005892824,0.7266034307018665,0.1654641475618124,2.1021147038579467e-05
PRY,2013,0.10791140720684952,0.7266034751659194,0.16546415777090412,2.09598563270454e-05
PRY,2014,0.10791084230345654,0.7265996714890117,0.1654632915110377,2.619469649416406e-05
PRY,2015,0.10791145088252081,0.7266037692639536,0.16546422470990488,2.055514362056426e-05
PRY,2016,0.10791127576868971,0.7266025901116879,0.16546395611950065,2.2178000121736104e-05
PRY,2017,0.10791116902314127,0.7266018714075148,0.16546379253208968,2.3167037254283805e-05
PRY,2018,0.10791102145226408,0.7266008777752575,0.1654635662334462,2.4534539031884956e-05
PRY,2019,0.10791119778626398,0.7266020650958349,0.16546383660229,2.2900515610999552e-05
PRY,2020,0.10791302896828862,0.7266143951077428,0.1654666444329333,5.931491035276964e-06
PYF,2011,0.10719478974608153,0.7217782509849946,0.1643653442212338,0.0066616150476902225
PYF,2012,0.10719468568091449,0.7217775501666369,0.16436518469508288,0.0066625794573656446
PYF,2013,0.1071945524146492,0.7217766528241063,0.16436498038640654,0.0066638143748380734
PYF,2014,0.10719441518163837,0.7217757289406421,0.16436476996654237,0.006665085911177085
PYF,2015,0.1071942787691099,0.7217748103597995,0.16436456075550446,0.006666350115586008
PYF,2016,0.10719409459743086,0.7217735702041712,0.16436427843024082,0.006668056768157039
PYF,2017,0.10719391222206559,0.7217723422306352,0.16436399868570784,0.006669746861591448
PYF,2018,0.10719373100341975,0.7217711221729669,0.16436372082782408,0.006671425995789215
PYF,2019,0.10719355211309234,0.721769917546818,0.1643634466027492,0.006673083737340478
PYF,2020,0.10718831743242792,0.721734670704307,0.16435542001635253,0.006721591846912519
QAT,2011,0.1316612231152503,0.6519006970156076,0.2018805421020455,0.01455753776709661
QAT,2012,0.13081678649019204,0.6539123645059848,0.20058573927814186,0.014685109725681274
QAT,2013,0.13018206543987101,0.6555449936837535,0.19961250034704633,0.01466044052932925
QAT,2014,0.1295595403322177,0.6562292293750295,0.1986579618358133,0.015553268456939653
QAT,2015,0.12890674006393124,0.6560169217979405,0.19765700144671547,0.017419336691412827
QAT,2016,0.12843241304052097,0.6534331924211266,0.1969296999893233,0.021204694549029082
QAT,2017,0.12791995022925495,0.6507641527085043,0.1961439237047441,0.0251719733574965
QAT,2018,0.1274304988556802,0.6482916870130052,0.19539343159391187,0.028884382537402917
QAT,2019,0.12741569103512315,0.6482723408176138,0.19537072625082655,0.028941241896436702
QAT,2020,0.1271907093338355,0.6471919371024932,0.1950257543329629,0.030591599230708394
ROU,2011,0.13042746119133333,0.7339687272760331,0.13554768066618902,5.613086644449728e-05
ROU,2012,0.13042837829790638,0.7518781061685422,0.11764441581750038,4.9099716051157934e-05
ROU,2013,0.13042921152245343,0.7643688520877877,0.10515922472856844,4.271166119038851e-05
ROU,2014,0.13042920183897921,0.7703677628470279,0.09916024941283351,4.278590115931923e-05
ROU,2015,0.13043030809913844,0.770116910813168,0.09941847651442157,3.430457327195126e-05
ROU,2016,0.13043130380035145,0.7840742733973276,0.08546775193834878,2.667086397207268e-05
ROU,2017,0.13043267014996654,0.7899623968624714,0.07958873747063891,1.6195516923262722e-05
ROU,2018,0.13043282503911505,0.7971370210194432,0.07241514590799046,1.5008033451411298e-05
ROU,2019,0.13043247449389145,0.7988950250907356,0.07065480486854067,1.769554683231029e-05
ROU,2020,0.1374908452907578,0.6516879397576014,0.21081929610098796,1.9188506527971644e-06
RUS,2011,0.0022447584965215894,0.6363056967443796,0.3607882540558967,0.0006612907032020323
RUS,2012,0.00194920280996666,0.6405008490655498,0.3568863802635521,0.000663567860931527
RUS,2013,0.0019528545631151478,0.6438733554388547,0.3534898532960571,0.0006839367019731246
RUS,2014,0.0020493586742854684,0.6380801418735056,0.3591814116769234,0.0006890877752854055
RUS,2015,0.002319915674384347,0.6392524848677132,0.3576890846328038,0.0007385148250986006
RUS,2016,0.001972049069715605,0.6400074704787463,0.35712720856631974,0.0008932718852183832
RUS,2017,0.0024106794215654668,0.6344079984122024,0.3621870070351373,0.0009943151310948218
RUS,2018,0.003975925201697391,0.6305391628483792,0.3645292234988017,0.0009556884511216315
RUS,2019,0.002916225477789452,0.6344529919547119,0.3617299648428914,0.0009008177246072082
RUS,2020,0.0034819685976364948,0.6296496809404785,0.3662475265605197,0.0006208239013653136
RWA,2011,0.10790475702960885,0.7265586972942069,0.1654539607915645,8.258488461992846e-05
RWA,2012,0.10788957596602604,0.7264564781226353,0.16543068318116397,0.00022326273017491335
RWA,2013,0.10788614457589016,0.7264333733934862,0.165425421660075,0.00025506037054852756
RWA,2014,0.10788526441526076,0.7264274471000621,0.1654240721559678,0.0002632163287093208
RWA,2015,0.10789156576806712,0.7264698761023053,0.16543373418954258,0.00020482394008486984
RWA,2016,0.10789165526800594,0.7264704789241749,0.16543387142441868,0.0002039943834003801
RWA,2017,0.10789174080386796,0.7264710547284253,0.1654340025382441,0.00020320192946259412
RWA,2018,0.10789182269522786,0.7264716061670924,0.16543412815692266,0.00020244298075706632
RWA,2019,0.10789190162983044,0.7264721376225358,0.16543424920238495,0.0002017115452487904
RWA,2020,0.10789197789886273,0.7264726511416899,0.1654343661373171,0.00020100482213023513
SAU,2011,0.12904568411619255,0.6717516860703934,0.19787004902550231,0.001332580787911871
SAU,2012,0.1285771293319028,0.6727575222289991,0.19715159821995606,0.0015137502191419777
SAU,2013,0.1282054179085791,0.6738797349055351,0.19658164074594398,0.0013332064399419622
SAU,2014,0.1278716484724845,0.6748671972896682,0.19606986103581855,0.001191293202028748
SAU,2015,0.12763446621410232,0.6760749721992005,0.19570618158012015,0.0005843800065769173
SAU,2016,0.12665137650540118,0.6785617128259983,0.19419877725656684,0.0005881334120336543
